countrycode,input_adm_area_1,input_adm_area_2,input_adm_area_3,adm_area_1,adm_area_2,adm_area_3,gid
USA,Washington,Grant,,Washington,Grant,,USA.48.13_1
USA,Washington,Grays Harbor,,Washington,Grays Harbor,,USA.48.14_1
USA,Washington,Island,,Washington,Island,,USA.48.15_1
USA,Washington,Jefferson,,Washington,Jefferson,,USA.48.16_1
USA,Washington,King,,Washington,King,,USA.48.17_1
USA,Washington,Kitsap,,Washington,Kitsap,,USA.48.18_1
USA,Washington,Kittitas,,Washington,Kittitas,,USA.48.19_1
USA,Washington,Klickitat,,Washington,Klickitat,,USA.48.20_1
USA,Washington,Lewis,,Washington,Lewis,,USA.48.21_1
USA,Washington,Lincoln,,Washington,Lincoln,,USA.48.22_1
USA,Washington,Mason,,Washington,Mason,,USA.48.23_1
USA,Washington,Okanogan,,Washington,Okanogan,,USA.48.24_1
USA,Washington,Pacific,,Washington,Pacific,,USA.48.25_1
USA,Washington,Pend Oreille,,Washington,Pend Oreille,,USA.48.26_1
USA,Washington,Pierce,,Washington,Pierce,,USA.48.27_1
USA,Washington,San Juan,,Washington,San Juan,,USA.48.28_1
USA,Washington,Skagit,,Washington,Skagit,,USA.48.29_1
USA,Washington,Skamania,,Washington,Skamania,,USA.48.30_1
USA,Washington,Snohomish,,Washington,Snohomish,,USA.48.31_1
USA,Washington,Spokane,,Washington,Spokane,,USA.48.32_1
USA,Washington,Stevens,,Washington,Stevens,,USA.48.33_1
USA,Washington,Thurston,,Washington,Thurston,,USA.48.34_1
USA,Washington,Wahkiakum,,Washington,Wahkiakum,,USA.48.35_1
USA,Washington,Walla Walla,,Washington,Walla Walla,,USA.48.36_1
USA,Washington,Whatcom,,Washington,Whatcom,,USA.48.37_1
USA,Washington,Whitman,,Washington,Whitman,,USA.48.38_1
USA,Washington,Yakima,,Washington,Yakima,,USA.48.39_1
USA,West Virginia,Barbour,,West Virginia,Barbour,,USA.49.1_1
USA,West Virginia,Berkeley,,West Virginia,Berkeley,,USA.49.2_1
USA,West Virginia,Boone,,West Virginia,Boone,,USA.49.3_1
USA,West Virginia,Braxton,,West Virginia,Braxton,,USA.49.4_1
USA,West Virginia,Brooke,,West Virginia,Brooke,,USA.49.5_1
USA,West Virginia,Cabell,,West Virginia,Cabell,,USA.49.6_1
USA,West Virginia,Calhoun,,West Virginia,Calhoun,,USA.49.7_1
USA,West Virginia,Clay,,West Virginia,Clay,,USA.49.8_1
USA,West Virginia,Fayette,,West Virginia,Fayette,,USA.49.10_1
USA,West Virginia,Gilmer,,West Virginia,Gilmer,,USA.49.11_1
USA,West Virginia,Grant,,West Virginia,Grant,,USA.49.12_1
USA,West Virginia,Greenbrier,,West Virginia,Greenbrier,,USA.49.13_1
USA,West Virginia,Hampshire,,West Virginia,Hampshire,,USA.49.14_1
USA,West Virginia,Hancock,,West Virginia,Hancock,,USA.49.15_1
USA,West Virginia,Hardy,,West Virginia,Hardy,,USA.49.16_1
USA,West Virginia,Harrison,,West Virginia,Harrison,,USA.49.17_1
USA,West Virginia,Jackson,,West Virginia,Jackson,,USA.49.18_1
USA,West Virginia,Jefferson,,West Virginia,Jefferson,,USA.49.19_1
USA,West Virginia,Kanawha,,West Virginia,Kanawha,,USA.49.20_1
USA,West Virginia,Lewis,,West Virginia,Lewis,,USA.49.21_1
USA,West Virginia,Lincoln,,West Virginia,Lincoln,,USA.49.22_1
USA,West Virginia,Logan,,West Virginia,Logan,,USA.49.23_1
USA,West Virginia,Marion,,West Virginia,Marion,,USA.49.24_1
USA,West Virginia,Marshall,,West Virginia,Marshall,,USA.49.25_1
USA,West Virginia,Mason,,West Virginia,Mason,,USA.49.26_1
USA,West Virginia,McDowell,,West Virginia,McDowell,,USA.49.27_1
USA,West Virginia,Mercer,,West Virginia,Mercer,,USA.49.28_1
USA,West Virginia,Mineral,,West Virginia,Mineral,,USA.49.29_1
USA,West Virginia,Mingo,,West Virginia,Mingo,,USA.49.30_1
USA,West Virginia,Monongalia,,West Virginia,Monongalia,,USA.49.31_1
USA,West Virginia,Monroe,,West Virginia,Monroe,,USA.49.32_1
USA,West Virginia,Morgan,,West Virginia,Morgan,,USA.49.33_1
USA,West Virginia,Nicholas,,West Virginia,Nicholas,,USA.49.34_1
USA,West Virginia,Ohio,,West Virginia,Ohio,,USA.49.35_1
USA,West Virginia,Pendleton,,West Virginia,Pendleton,,USA.49.36_1
USA,West Virginia,Pleasants,,West Virginia,Pleasants,,USA.49.37_1
USA,West Virginia,Pocahontas,,West Virginia,Pocahontas,,USA.49.38_1
USA,West Virginia,Preston,,West Virginia,Preston,,USA.49.39_1
USA,West Virginia,Putnam,,West Virginia,Putnam,,USA.49.40_1
USA,West Virginia,Raleigh,,West Virginia,Raleigh,,USA.49.41_1
USA,West Virginia,Randolph,,West Virginia,Randolph,,USA.49.42_1
USA,West Virginia,Ritchie,,West Virginia,Ritchie,,USA.49.43_1
USA,West Virginia,Roane,,West Virginia,Roane,,USA.49.44_1
USA,West Virginia,Summers,,West Virginia,Summers,,USA.49.45_1
USA,West Virginia,Taylor,,West Virginia,Taylor,,USA.49.46_1
USA,West Virginia,Tucker,,West Virginia,Tucker,,USA.49.47_1
USA,West Virginia,Tyler,,West Virginia,Tyler,,USA.49.48_1
USA,West Virginia,Upshur,,West Virginia,Upshur,,USA.49.49_1
USA,West Virginia,Wayne,,West Virginia,Wayne,,USA.49.50_1
USA,West Virginia,Wetzel,,West Virginia,Wetzel,,USA.49.52_1
USA,West Virginia,Wirt,,West Virginia,Wirt,,USA.49.53_1
USA,West Virginia,Wood,,West Virginia,Wood,,USA.49.54_1
USA,West Virginia,Wyoming,,West Virginia,Wyoming,,USA.49.55_1
USA,Wisconsin,Adams,,Wisconsin,Adams,,USA.50.1_1
USA,Wisconsin,Ashland,,Wisconsin,Ashland,,USA.50.2_1
USA,Wisconsin,Barron,,Wisconsin,Barron,,USA.50.3_1
USA,Wisconsin,Bayfield,,Wisconsin,Bayfield,,USA.50.4_1
USA,Wisconsin,Brown,,Wisconsin,Brown,,USA.50.5_1
USA,Wisconsin,Buffalo,,Wisconsin,Buffalo,,USA.50.6_1
USA,Wisconsin,Burnett,,Wisconsin,Burnett,,USA.50.7_1
USA,Wisconsin,Calumet,,Wisconsin,Calumet,,USA.50.8_1
USA,Wisconsin,Chippewa,,Wisconsin,Chippewa,,USA.50.9_1
USA,Wisconsin,Clark,,Wisconsin,Clark,,USA.50.10_1
USA,Wisconsin,Columbia,,Wisconsin,Columbia,,USA.50.11_1
USA,Wisconsin,Crawford,,Wisconsin,Crawford,,USA.50.12_1
USA,Wisconsin,Dane,,Wisconsin,Dane,,USA.50.13_1
USA,Wisconsin,Dodge,,Wisconsin,Dodge,,USA.50.14_1
USA,Wisconsin,Door,,Wisconsin,Door,,USA.50.15_1
USA,Wisconsin,Douglas,,Wisconsin,Douglas,,USA.50.16_1
USA,Wisconsin,Dunn,,Wisconsin,Dunn,,USA.50.17_1
USA,Wisconsin,Eau Claire,,Wisconsin,Eau Claire,,USA.50.18_1
USA,Wisconsin,Florence,,Wisconsin,Florence,,USA.50.19_1
USA,Wisconsin,Fond du Lac,,Wisconsin,Fond du Lac,,USA.50.20_1
USA,Wisconsin,Forest,,Wisconsin,Forest,,USA.50.21_1
USA,Wisconsin,Grant,,Wisconsin,Grant,,USA.50.22_1
USA,Wisconsin,Green Lake,,Wisconsin,Green Lake,,USA.50.24_1
USA,Wisconsin,Green,,Wisconsin,Green,,USA.50.23_1
USA,Wisconsin,Iowa,,Wisconsin,Iowa,,USA.50.25_1
USA,Wisconsin,Iron,,Wisconsin,Iron,,USA.50.26_1
USA,Wisconsin,Jackson,,Wisconsin,Jackson,,USA.50.27_1
USA,Wisconsin,Jefferson,,Wisconsin,Jefferson,,USA.50.28_1
USA,Wisconsin,Juneau,,Wisconsin,Juneau,,USA.50.29_1
USA,Wisconsin,Kenosha,,Wisconsin,Kenosha,,USA.50.30_1
USA,Wisconsin,Kewaunee,,Wisconsin,Kewaunee,,USA.50.31_1
USA,Wisconsin,La Crosse,,Wisconsin,La Crosse,,USA.50.32_1
USA,Wisconsin,Lafayette,,Wisconsin,Lafayette,,USA.50.33_1
USA,Wisconsin,Langlade,,Wisconsin,Langlade,,USA.50.36_1
USA,Wisconsin,Lincoln,,Wisconsin,Lincoln,,USA.50.37_1
USA,Wisconsin,Manitowoc,,Wisconsin,Manitowoc,,USA.50.38_1
USA,Wisconsin,Marathon,,Wisconsin,Marathon,,USA.50.39_1
USA,Wisconsin,Marinette,,Wisconsin,Marinette,,USA.50.40_1
USA,Wisconsin,Marquette,,Wisconsin,Marquette,,USA.50.41_1
USA,Wisconsin,Menominee,,Wisconsin,Menominee,,USA.50.42_1
USA,Wisconsin,Milwaukee,,Wisconsin,Milwaukee,,USA.50.43_1
USA,Wisconsin,Monroe,,Wisconsin,Monroe,,USA.50.44_1
USA,Wisconsin,Oconto,,Wisconsin,Oconto,,USA.50.45_1
USA,Wisconsin,Oneida,,Wisconsin,Oneida,,USA.50.46_1
USA,Wisconsin,Outagamie,,Wisconsin,Outagamie,,USA.50.47_1
USA,Wisconsin,Ozaukee,,Wisconsin,Ozaukee,,USA.50.48_1
USA,Wisconsin,Pepin,,Wisconsin,Pepin,,USA.50.49_1
USA,Wisconsin,Pierce,,Wisconsin,Pierce,,USA.50.50_1
USA,Wisconsin,Polk,,Wisconsin,Polk,,USA.50.51_1
USA,Wisconsin,Portage,,Wisconsin,Portage,,USA.50.52_1
USA,Wisconsin,Price,,Wisconsin,Price,,USA.50.53_1
USA,Wisconsin,Racine,,Wisconsin,Racine,,USA.50.54_1
USA,Wisconsin,Richland,,Wisconsin,Richland,,USA.50.55_1
USA,Wisconsin,Rock,,Wisconsin,Rock,,USA.50.56_1
USA,Wisconsin,Rusk,,Wisconsin,Rusk,,USA.50.57_1
USA,Wisconsin,Sauk,,Wisconsin,Sauk,,USA.50.59_1
USA,Wisconsin,Sawyer,,Wisconsin,Sawyer,,USA.50.60_1
USA,Wisconsin,Shawano,,Wisconsin,Shawano,,USA.50.61_1
USA,Wisconsin,Sheboygan,,Wisconsin,Sheboygan,,USA.50.62_1
USA,Wisconsin,St. Croix,,Wisconsin,Saint Croix,,USA.50.58_1
USA,Wisconsin,Taylor,,Wisconsin,Taylor,,USA.50.63_1
USA,Wisconsin,Trempealeau,,Wisconsin,Trempealeau,,USA.50.64_1
USA,Wisconsin,Vernon,,Wisconsin,Vernon,,USA.50.65_1
USA,Wisconsin,Vilas,,Wisconsin,Vilas,,USA.50.66_1
USA,Wisconsin,Walworth,,Wisconsin,Walworth,,USA.50.67_1
USA,Wisconsin,Washburn,,Wisconsin,Washburn,,USA.50.68_1
USA,Wisconsin,Washington,,Wisconsin,Washington,,USA.50.69_1
USA,Wisconsin,Waukesha,,Wisconsin,Waukesha,,USA.50.70_1
USA,Wisconsin,Waupaca,,Wisconsin,Waupaca,,USA.50.71_1
USA,Wisconsin,Waushara,,Wisconsin,Waushara,,USA.50.72_1
USA,Wisconsin,Winnebago,,Wisconsin,Winnebago,,USA.50.73_1
USA,Wisconsin,Wood,,Wisconsin,Wood,,USA.50.74_1
USA,Wyoming,Albany,,Wyoming,Albany,,USA.51.1_1
USA,Wyoming,Big Horn,,Wyoming,Big Horn,,USA.51.2_1
USA,Wyoming,Campbell,,Wyoming,Campbell,,USA.51.3_1
USA,Wyoming,Carbon,,Wyoming,Carbon,,USA.51.4_1
USA,Wyoming,Converse,,Wyoming,Converse,,USA.51.5_1
USA,Wyoming,Crook,,Wyoming,Crook,,USA.51.6_1
USA,Wyoming,Fremont,,Wyoming,Fremont,,USA.51.7_1
USA,Wyoming,Goshen,,Wyoming,Goshen,,USA.51.8_1
USA,Wyoming,Hot Springs,,Wyoming,Hot Springs,,USA.51.9_1
USA,Wyoming,Johnson,,Wyoming,Johnson,,USA.51.10_1
USA,Wyoming,Laramie,,Wyoming,Laramie,,USA.51.11_1
USA,Wyoming,Lincoln,,Wyoming,Lincoln,,USA.51.12_1
USA,Wyoming,Natrona,,Wyoming,Natrona,,USA.51.13_1
USA,Wyoming,Niobrara,,Wyoming,Niobrara,,USA.51.14_1
USA,Wyoming,Park,,Wyoming,Park,,USA.51.15_1
USA,Wyoming,Platte,,Wyoming,Platte,,USA.51.16_1
USA,Wyoming,Sheridan,,Wyoming,Sheridan,,USA.51.17_1
USA,Wyoming,Sublette,,Wyoming,Sublette,,USA.51.18_1
USA,Wyoming,Sweetwater,,Wyoming,Sweetwater,,USA.51.19_1
USA,Wyoming,Teton,,Wyoming,Teton,,USA.51.20_1
USA,Wyoming,Uinta,,Wyoming,Uinta,,USA.51.21_1
USA,Wyoming,Washakie,,Wyoming,Washakie,,USA.51.22_1
